timestamp,day,emptyspots,maxspots,lot,occupiedspots,time,date
2013-03-02 15:15:10,Saturday,34,40,C,6,15:15:10,2013-03-02
2012-11-06 09:53:20,Tuesday,5,100,A,95,09:53:20,2012-11-06
2013-03-17 06:45:00,Sunday,40,40,C,0,06:45:00,2013-03-17
2012-11-09 15:11:56,Friday,20,100,A,80,15:11:56,2012-11-09
2012-11-07 09:29:25,Wednesday,6,100,A,94,09:29:25,2012-11-07
2013-03-11 08:15:02,Monday,0,40,C,40,08:15:02,2013-03-11
2013-03-14 07:55:02,Thursday,0,40,C,40,07:55:02,2013-03-14
2012-12-24 13:30:08,Monday,28,28,B,0,13:30:08,2012-12-24
2012-11-11 10:08:56,Sunday,100,100,A,0,10:08:56,2012-11-11
2013-03-05 10:00:04,Tuesday,0,40,C,40,10:00:04,2013-03-05
2012-12-24 15:25:10,Monday,28,28,B,0,15:25:10,2012-12-24
2012-12-25 09:55:04,Tuesday,28,28,B,0,09:55:04,2012-12-25
2013-03-12 08:10:02,Tuesday,0,40,C,40,08:10:02,2013-03-12
2013-03-18 18:15:14,Monday,13,40,C,27,18:15:14,2013-03-18
2013-03-03 13:25:08,Sunday,40,40,C,0,13:25:08,2013-03-03
2012-12-13 13:35:09,Thursday,1,28,B,27,13:35:09,2012-12-13
2013-03-06 07:40:01,Wednesday,0,40,C,40,07:40:01,2013-03-06
2012-11-08 16:20:52,Thursday,20,100,A,80,16:20:52,2012-11-08
2012-12-12 12:25:08,Wednesday,3,28,B,25,12:25:08,2012-12-12
2012-12-19 11:20:06,Wednesday,2,28,B,26,11:20:06,2012-12-19
2012-12-20 19:20:14,Thursday,1,28,B,27,19:20:14,2012-12-20
2013-03-10 15:15:10,Sunday,40,40,C,0,15:15:10,2013-03-10
2012-12-18 13:30:09,Tuesday,3,28,B,25,13:30:09,2012-12-18
2012-12-18 18:45:15,Tuesday,0,28,B,28,18:45:15,2012-12-18
2013-03-06 16:25:12,Wednesday,1,40,C,39,16:25:12,2013-03-06
2013-03-14 07:20:01,Thursday,4,40,C,36,07:20:01,2013-03-14
2013-03-06 14:35:10,Wednesday,0,40,C,40,14:35:10,2013-03-06
2012-11-10 19:03:14,Saturday,100,100,A,0,19:03:14,2012-11-10
2013-03-13 06:35:00,Wednesday,40,40,C,0,06:35:00,2013-03-13
2013-03-03 17:55:13,Sunday,40,40,C,0,17:55:13,2013-03-03
2013-03-10 16:15:11,Sunday,40,40,C,0,16:15:11,2013-03-10
2012-12-14 15:45:12,Friday,0,28,B,28,15:45:12,2012-12-14
2012-12-20 20:10:15,Thursday,3,28,B,25,20:10:15,2012-12-20
2013-03-21 08:50:03,Thursday,0,40,C,40,08:50:03,2013-03-21
2013-03-17 09:25:04,Sunday,40,40,C,0,09:25:04,2013-03-17
2012-11-09 06:26:31,Friday,98,100,A,2,06:26:31,2012-11-09
2013-03-09 10:20:05,Saturday,32,40,C,8,10:20:05,2013-03-09
2013-03-09 09:00:03,Saturday,34,40,C,6,09:00:03,2013-03-09
2012-12-14 12:45:09,Friday,5,28,B,23,12:45:09,2012-12-14
2013-03-05 08:50:03,Tuesday,1,40,C,39,08:50:03,2013-03-05
2013-03-20 14:20:09,Wednesday,0,40,C,40,14:20:09,2013-03-20
2012-12-26 08:25:03,Wednesday,28,28,B,0,08:25:03,2012-12-26
2012-12-20 18:50:14,Thursday,1,28,B,27,18:50:14,2012-12-20
2012-12-16 13:35:09,Sunday,0,28,B,28,13:35:09,2012-12-16
2013-03-02 15:55:11,Saturday,34,40,C,6,15:55:11,2013-03-02
2013-03-09 06:40:00,Saturday,40,40,C,0,06:40:00,2013-03-09
2013-03-19 11:25:06,Tuesday,2,40,C,38,11:25:06,2013-03-19
2012-12-15 13:10:09,Saturday,26,28,B,2,13:10:09,2012-12-15
2012-12-26 15:05:11,Wednesday,28,28,B,0,15:05:11,2012-12-26
2012-12-13 16:25:12,Thursday,1,28,B,27,16:25:12,2012-12-13
2012-12-07 17:37:25,Friday,4,28,B,24,17:37:25,2012-12-07
2012-12-16 16:10:13,Sunday,0,28,B,28,16:10:13,2012-12-16
2012-12-14 18:15:15,Friday,6,28,B,22,18:15:15,2012-12-14
2012-11-20 11:09:40,Tuesday,13,100,A,87,11:09:40,2012-11-20
2012-12-16 13:30:09,Sunday,0,28,B,28,13:30:09,2012-12-16
2012-12-27 12:15:07,Thursday,27,28,B,1,12:15:07,2012-12-27
2013-03-18 13:45:09,Monday,0,40,C,40,13:45:09,2013-03-18
2013-03-06 16:05:11,Wednesday,2,40,C,38,16:05:11,2013-03-06
2013-03-02 06:40:00,Saturday,40,40,C,0,06:40:00,2013-03-02
2012-12-28 12:40:08,Friday,28,28,B,0,12:40:08,2012-12-28
2012-12-26 13:25:09,Wednesday,27,28,B,1,13:25:09,2012-12-26
2012-12-24 20:45:17,Monday,28,28,B,0,20:45:17,2012-12-24
2012-12-24 20:35:16,Monday,28,28,B,0,20:35:16,2012-12-24
2013-03-02 09:25:04,Saturday,34,40,C,6,09:25:04,2013-03-02
2012-12-24 17:25:13,Monday,28,28,B,0,17:25:13,2012-12-24
2012-12-08 13:05:08,Saturday,28,28,B,0,13:05:08,2012-12-08
2012-11-20 17:24:42,Tuesday,25,100,A,75,17:24:42,2012-11-20
2013-03-09 18:15:14,Saturday,38,40,C,2,18:15:14,2013-03-09
2013-03-12 13:15:08,Tuesday,0,40,C,40,13:15:08,2013-03-12
2013-03-03 11:55:06,Sunday,39,40,C,1,11:55:06,2013-03-03
2012-11-08 19:01:00,Thursday,0,100,A,100,19:01:00,2012-11-08
2012-12-26 19:05:16,Wednesday,26,28,B,2,19:05:16,2012-12-26
2013-03-06 10:25:05,Wednesday,1,40,C,39,10:25:05,2013-03-06
2012-12-12 12:50:08,Wednesday,2,28,B,26,12:50:08,2012-12-12
2012-11-07 18:24:52,Wednesday,17,100,A,83,18:24:52,2012-11-07
2012-11-09 18:37:06,Friday,43,100,A,57,18:37:06,2012-11-09
2013-03-14 10:50:57,Thursday,0,40,C,40,10:50:57,2013-03-14
2012-12-12 13:45:09,Wednesday,1,28,B,27,13:45:09,2012-12-12
2012-11-09 06:56:32,Friday,94,100,A,6,06:56:32,2012-11-09
2013-03-02 14:55:10,Saturday,34,40,C,6,14:55:10,2013-03-02
2012-12-14 16:40:13,Friday,3,28,B,25,16:40:13,2012-12-14
2013-03-15 18:15:14,Friday,12,40,C,28,18:15:14,2013-03-15
2012-12-14 20:25:17,Friday,9,28,B,19,20:25:17,2012-12-14
2012-11-08 09:40:33,Thursday,5,100,A,95,09:40:33,2012-11-08
2012-12-08 09:30:04,Saturday,28,28,B,0,09:30:04,2012-12-08
2012-12-18 15:15:11,Tuesday,0,28,B,28,15:15:11,2012-12-18
2012-11-20 19:24:42,Tuesday,0,100,A,100,19:24:42,2012-11-20
2012-11-06 12:53:29,Tuesday,53,100,A,47,12:53:29,2012-11-06
2013-03-16 13:30:08,Saturday,34,40,C,6,13:30:08,2013-03-16
2013-03-14 11:20:58,Thursday,1,40,C,39,11:20:58,2013-03-14
2012-12-24 10:40:05,Monday,28,28,B,0,10:40:05,2012-12-24
2013-03-10 06:35:00,Sunday,40,40,C,0,06:35:00,2013-03-10
2012-12-17 16:45:13,Monday,3,28,B,25,16:45:13,2012-12-17
2012-11-09 17:42:03,Friday,34,100,A,66,17:42:03,2012-11-09
2013-03-22 10:40:05,Friday,1,40,C,39,10:40:05,2013-03-22
2013-03-20 13:40:08,Wednesday,0,40,C,40,13:40:08,2013-03-20
2012-12-12 18:30:15,Wednesday,2,28,B,26,18:30:15,2012-12-12
2012-12-28 13:05:09,Friday,28,28,B,0,13:05:09,2012-12-28
2013-03-18 12:35:07,Monday,0,40,C,40,12:35:07,2013-03-18
2013-03-13 06:50:01,Wednesday,40,40,C,0,06:50:01,2013-03-13
2012-12-21 11:55:07,Friday,4,28,B,24,11:55:07,2012-12-21
2013-03-12 14:05:09,Tuesday,0,40,C,40,14:05:09,2013-03-12
2012-12-29 15:30:38,Saturday,28,28,B,0,15:30:38,2012-12-29
2013-03-20 09:00:03,Wednesday,0,40,C,40,09:00:03,2013-03-20
2012-12-11 17:41:10,Tuesday,4,28,B,24,17:41:10,2012-12-11
2013-03-02 11:00:05,Saturday,25,40,C,15,11:00:05,2013-03-02
2012-11-10 06:47:39,Saturday,99,100,A,1,06:47:39,2012-11-10
2012-11-09 16:22:00,Friday,20,100,A,80,16:22:00,2012-11-09
2012-12-29 15:00:38,Saturday,28,28,B,0,15:00:38,2012-12-29
2013-03-15 08:30:02,Friday,0,40,C,40,08:30:02,2013-03-15
2013-03-06 06:50:00,Wednesday,40,40,C,0,06:50:00,2013-03-06
2013-03-05 12:30:07,Tuesday,9,40,C,31,12:30:07,2013-03-05
2013-03-11 09:05:03,Monday,0,40,C,40,09:05:03,2013-03-11
2012-11-11 17:54:17,Sunday,92,100,A,8,17:54:17,2012-11-11
2012-11-09 08:16:36,Friday,9,100,A,91,08:16:36,2012-11-09
2013-03-03 14:40:10,Sunday,40,40,C,0,14:40:10,2013-03-03
2012-12-12 14:15:10,Wednesday,0,28,B,28,14:15:10,2012-12-12
2013-03-05 11:05:05,Tuesday,1,40,C,39,11:05:05,2013-03-05
2013-03-16 10:30:05,Saturday,19,40,C,21,10:30:05,2013-03-16
2012-12-16 18:20:15,Sunday,5,28,B,23,18:20:15,2012-12-16
2012-12-21 13:15:08,Friday,11,28,B,17,13:15:08,2012-12-21
2012-12-08 12:00:07,Saturday,27,28,B,1,12:00:07,2012-12-08
2013-03-10 08:05:02,Sunday,40,40,C,0,08:05:02,2013-03-10
2013-03-03 12:15:07,Sunday,40,40,C,0,12:15:07,2013-03-03
2012-12-25 13:55:09,Tuesday,28,28,B,0,13:55:09,2012-12-25
2013-03-06 08:20:02,Wednesday,0,40,C,40,08:20:02,2013-03-06
2012-12-29 14:15:37,Saturday,28,28,B,0,14:15:37,2012-12-29
2012-12-18 12:45:08,Tuesday,7,28,B,21,12:45:08,2012-12-18
2013-03-02 12:20:07,Saturday,32,40,C,8,12:20:07,2013-03-02
2012-12-25 19:40:15,Tuesday,28,28,B,0,19:40:15,2012-12-25
2013-03-21 10:35:05,Thursday,1,40,C,39,10:35:05,2013-03-21
2013-03-09 17:00:12,Saturday,38,40,C,2,17:00:12,2013-03-09
2012-12-11 19:06:11,Tuesday,1,28,B,27,19:06:11,2012-12-11
2013-03-18 13:00:08,Monday,0,40,C,40,13:00:08,2013-03-18
2012-12-26 10:20:06,Wednesday,28,28,B,0,10:20:06,2012-12-26
2012-12-16 13:15:09,Sunday,0,28,B,28,13:15:09,2012-12-16
2012-11-09 09:36:40,Friday,4,100,A,96,09:36:40,2012-11-09
2013-03-20 15:00:10,Wednesday,0,40,C,40,15:00:10,2013-03-20
2012-12-19 10:20:05,Wednesday,0,28,B,28,10:20:05,2012-12-19
2012-11-08 09:50:34,Thursday,5,100,A,95,09:50:34,2012-11-08
2013-03-09 07:35:01,Saturday,40,40,C,0,07:35:01,2013-03-09
2013-03-18 08:55:03,Monday,0,40,C,40,08:55:03,2013-03-18
2012-12-20 20:00:15,Thursday,1,28,B,27,20:00:15,2012-12-20
2013-03-20 15:35:11,Wednesday,0,40,C,40,15:35:11,2013-03-20
2012-12-07 19:32:27,Friday,11,28,B,17,19:32:27,2012-12-07
2013-03-20 13:15:08,Wednesday,2,40,C,38,13:15:08,2013-03-20
2012-12-22 17:30:14,Saturday,28,28,B,0,17:30:14,2012-12-22
2013-03-17 17:45:13,Sunday,40,40,C,0,17:45:13,2013-03-17
2012-12-27 12:00:07,Thursday,26,28,B,2,12:00:07,2012-12-27
2012-12-18 20:25:17,Tuesday,7,28,B,21,20:25:17,2012-12-18
2013-03-09 06:55:01,Saturday,40,40,C,0,06:55:01,2013-03-09
2012-12-16 17:35:14,Sunday,0,28,B,28,17:35:14,2012-12-16
2013-03-20 16:00:11,Wednesday,2,40,C,38,16:00:11,2013-03-20
2012-12-08 17:30:13,Saturday,28,28,B,0,17:30:13,2012-12-08
2013-03-14 13:26:00,Thursday,0,40,C,40,13:26:00,2013-03-14
2012-11-06 15:58:38,Tuesday,12,100,A,88,15:58:38,2012-11-06
2012-12-12 15:15:11,Wednesday,1,28,B,27,15:15:11,2012-12-12
2012-12-23 16:35:12,Sunday,28,28,B,0,16:35:12,2012-12-23
2012-12-24 09:45:04,Monday,28,28,B,0,09:45:04,2012-12-24
2012-11-11 13:04:04,Sunday,96,100,A,4,13:04:04,2012-11-11
2013-03-13 12:00:07,Wednesday,0,40,C,40,12:00:07,2013-03-13
2013-03-21 12:40:07,Thursday,1,40,C,39,12:40:07,2013-03-21
2012-12-26 13:50:09,Wednesday,27,28,B,1,13:50:09,2012-12-26
2012-12-14 13:40:10,Friday,4,28,B,24,13:40:10,2012-12-14
2012-12-11 16:46:09,Tuesday,0,28,B,28,16:46:09,2012-12-11
2013-03-20 11:25:06,Wednesday,4,40,C,36,11:25:06,2013-03-20
2012-12-21 17:35:13,Friday,13,28,B,15,17:35:13,2012-12-21
2013-03-10 07:35:01,Sunday,40,40,C,0,07:35:01,2013-03-10
2013-03-09 15:30:11,Saturday,36,40,C,4,15:30:11,2013-03-09
2012-11-08 18:00:57,Thursday,32,100,A,68,18:00:57,2012-11-08
2012-12-18 12:10:07,Tuesday,2,28,B,26,12:10:07,2012-12-18
2012-12-11 18:16:11,Tuesday,1,28,B,27,18:16:11,2012-12-11
2012-12-17 19:00:16,Monday,1,28,B,27,19:00:16,2012-12-17
2012-11-09 15:16:56,Friday,20,100,A,80,15:16:56,2012-11-09
2012-12-25 20:35:16,Tuesday,28,28,B,0,20:35:16,2012-12-25
2013-03-18 11:00:05,Monday,2,40,C,38,11:00:05,2013-03-18
2013-03-18 16:10:12,Monday,1,40,C,39,16:10:12,2013-03-18
2013-03-10 14:00:09,Sunday,40,40,C,0,14:00:09,2013-03-10
2013-03-11 06:30:00,Monday,40,40,C,0,06:30:00,2013-03-11
2012-12-22 15:10:11,Saturday,28,28,B,0,15:10:11,2012-12-22
2013-03-13 14:55:10,Wednesday,1,40,C,39,14:55:10,2013-03-13
2012-12-23 17:00:13,Sunday,28,28,B,0,17:00:13,2012-12-23
2013-03-10 13:50:09,Sunday,40,40,C,0,13:50:09,2013-03-10
2012-12-23 17:40:14,Sunday,28,28,B,0,17:40:14,2012-12-23
2012-12-18 10:15:05,Tuesday,0,28,B,28,10:15:05,2012-12-18
2012-12-18 17:20:13,Tuesday,0,28,B,28,17:20:13,2012-12-18
2013-03-20 13:45:08,Wednesday,0,40,C,40,13:45:08,2013-03-20
2012-11-08 09:10:32,Thursday,6,100,A,94,09:10:32,2012-11-08
2012-12-12 19:15:15,Wednesday,0,28,B,28,19:15:15,2012-12-12
2013-03-13 17:45:13,Wednesday,0,40,C,40,17:45:13,2013-03-13
2013-03-11 17:05:13,Monday,12,40,C,28,17:05:13,2013-03-11
2012-11-20 19:09:42,Tuesday,0,100,A,100,19:09:42,2012-11-20
2013-03-09 14:25:09,Saturday,36,40,C,4,14:25:09,2013-03-09
2013-03-17 15:50:11,Sunday,40,40,C,0,15:50:11,2013-03-17
2012-11-09 15:41:57,Friday,21,100,A,79,15:41:57,2012-11-09
2013-03-19 16:40:12,Tuesday,7,40,C,33,16:40:12,2013-03-19
2013-03-16 15:05:10,Saturday,34,40,C,6,15:05:10,2013-03-16
2012-12-17 13:00:09,Monday,1,28,B,27,13:00:09,2012-12-17
2012-12-14 12:50:09,Friday,4,28,B,24,12:50:09,2012-12-14
2013-03-09 13:40:08,Saturday,36,40,C,4,13:40:08,2013-03-09
2013-03-05 12:35:07,Tuesday,9,40,C,31,12:35:07,2013-03-05
2013-03-02 08:20:02,Saturday,38,40,C,2,08:20:02,2013-03-02
2013-03-12 15:50:11,Tuesday,0,40,C,40,15:50:11,2013-03-12
2012-12-25 16:45:12,Tuesday,28,28,B,0,16:45:12,2012-12-25
2013-03-16 13:40:09,Saturday,34,40,C,6,13:40:09,2013-03-16
2012-11-06 12:43:28,Tuesday,47,100,A,53,12:43:28,2012-11-06
2012-12-24 15:50:11,Monday,28,28,B,0,15:50:11,2012-12-24
2013-03-20 09:15:03,Wednesday,1,40,C,39,09:15:03,2013-03-20
2012-12-08 18:40:15,Saturday,28,28,B,0,18:40:15,2012-12-08
2012-11-07 11:59:33,Wednesday,39,100,A,61,11:59:33,2012-11-07
2012-11-08 06:20:24,Thursday,100,100,A,0,06:20:24,2012-11-08
2012-12-07 18:27:26,Friday,2,28,B,26,18:27:26,2012-12-07
2013-03-12 07:30:01,Tuesday,0,40,C,40,07:30:01,2013-03-12
2013-03-17 15:30:11,Sunday,40,40,C,0,15:30:11,2013-03-17
2013-03-03 13:30:08,Sunday,40,40,C,0,13:30:08,2013-03-03
2013-03-15 18:00:14,Friday,13,40,C,27,18:00:14,2013-03-15
2012-12-25 14:20:09,Tuesday,28,28,B,0,14:20:09,2012-12-25
2012-12-27 12:35:08,Thursday,26,28,B,2,12:35:08,2012-12-27
2012-12-26 17:25:14,Wednesday,28,28,B,0,17:25:14,2012-12-26
2012-12-27 12:45:08,Thursday,26,28,B,2,12:45:08,2012-12-27
2012-12-22 19:20:16,Saturday,28,28,B,0,19:20:16,2012-12-22
2013-03-06 12:35:07,Wednesday,3,40,C,37,12:35:07,2013-03-06
2012-11-06 09:58:20,Tuesday,5,100,A,95,09:58:20,2012-11-06
2013-03-13 12:45:07,Wednesday,0,40,C,40,12:45:07,2013-03-13
2012-11-06 14:28:33,Tuesday,17,100,A,83,14:28:33,2012-11-06
2013-03-09 18:25:14,Saturday,38,40,C,2,18:25:14,2013-03-09
2013-03-09 14:05:09,Saturday,36,40,C,4,14:05:09,2013-03-09
2012-11-11 18:34:18,Sunday,92,100,A,8,18:34:18,2012-11-11
2013-03-19 16:55:12,Tuesday,4,40,C,36,16:55:12,2013-03-19
2013-03-20 07:45:02,Wednesday,15,40,C,25,07:45:02,2013-03-20
2013-03-18 11:55:07,Monday,4,40,C,36,11:55:07,2013-03-18
2012-12-16 11:20:07,Sunday,28,28,B,0,11:20:07,2012-12-16
2013-03-05 14:10:09,Tuesday,0,40,C,40,14:10:09,2013-03-05
2012-12-26 17:00:13,Wednesday,28,28,B,0,17:00:13,2012-12-26
2013-03-14 12:40:59,Thursday,1,40,C,39,12:40:59,2013-03-14
2012-12-17 18:10:15,Monday,8,28,B,20,18:10:15,2012-12-17
2013-03-19 10:40:05,Tuesday,0,40,C,40,10:40:05,2013-03-19
2012-11-09 08:21:36,Friday,8,100,A,92,08:21:36,2012-11-09
2013-03-19 11:55:06,Tuesday,3,40,C,37,11:55:06,2013-03-19
2013-03-15 07:45:02,Friday,17,40,C,23,07:45:02,2013-03-15
2012-12-14 19:20:16,Friday,5,28,B,23,19:20:16,2012-12-14
2012-12-21 17:30:13,Friday,12,28,B,16,17:30:13,2012-12-21
2013-03-02 14:25:09,Saturday,34,40,C,6,14:25:09,2013-03-02
2013-03-11 12:40:07,Monday,5,40,C,35,12:40:07,2013-03-11
2013-03-11 09:30:04,Monday,0,40,C,40,09:30:04,2013-03-11
2012-12-26 17:55:14,Wednesday,28,28,B,0,17:55:14,2012-12-26
2013-03-03 07:05:01,Sunday,40,40,C,0,07:05:01,2013-03-03
2013-03-06 09:40:04,Wednesday,1,40,C,39,09:40:04,2013-03-06
2013-03-05 07:40:01,Tuesday,0,40,C,40,07:40:01,2013-03-05
2012-11-10 16:23:07,Saturday,77,100,A,23,16:23:07,2012-11-10
2012-11-11 07:38:49,Sunday,99,100,A,1,07:38:49,2012-11-11
2012-12-19 16:45:12,Wednesday,2,28,B,26,16:45:12,2012-12-19
2012-12-18 09:45:04,Tuesday,0,28,B,28,09:45:04,2012-12-18
2013-03-21 10:10:04,Thursday,1,40,C,39,10:10:04,2013-03-21
2012-12-20 16:45:11,Thursday,2,28,B,26,16:45:11,2012-12-20
2013-03-15 07:55:02,Friday,11,40,C,29,07:55:02,2013-03-15
2013-03-20 14:45:10,Wednesday,0,40,C,40,14:45:10,2013-03-20
2012-12-25 13:40:08,Tuesday,28,28,B,0,13:40:08,2012-12-25
2012-12-17 14:50:11,Monday,0,28,B,28,14:50:11,2012-12-17
2012-11-10 10:07:48,Saturday,10,100,A,90,10:07:48,2012-11-10
2012-12-26 18:40:15,Wednesday,26,28,B,2,18:40:15,2012-12-26
2012-12-25 16:35:12,Tuesday,28,28,B,0,16:35:12,2012-12-25
2013-03-21 06:55:01,Thursday,40,40,C,0,06:55:01,2013-03-21
2012-12-16 17:10:14,Sunday,0,28,B,28,17:10:14,2012-12-16
2013-03-03 17:50:13,Sunday,40,40,C,0,17:50:13,2013-03-03
2012-12-26 16:30:12,Wednesday,28,28,B,0,16:30:12,2012-12-26
2012-11-10 07:22:41,Saturday,100,100,A,0,07:22:41,2012-11-10
2013-03-20 17:30:13,Wednesday,8,40,C,32,17:30:13,2013-03-20
2013-03-06 08:50:03,Wednesday,0,40,C,40,08:50:03,2013-03-06
2012-12-22 10:05:05,Saturday,28,28,B,0,10:05:05,2012-12-22
2013-03-17 14:50:10,Sunday,40,40,C,0,14:50:10,2013-03-17
2013-03-03 16:40:12,Sunday,40,40,C,0,16:40:12,2013-03-03
2013-03-11 10:30:05,Monday,0,40,C,40,10:30:05,2013-03-11
2012-12-12 15:05:10,Wednesday,0,28,B,28,15:05:10,2012-12-12
2013-03-15 16:10:12,Friday,4,40,C,36,16:10:12,2013-03-15
2013-03-17 10:10:04,Sunday,40,40,C,0,10:10:04,2013-03-17
2012-11-09 07:21:33,Friday,90,100,A,10,07:21:33,2012-11-09
2012-12-18 20:10:17,Tuesday,3,28,B,25,20:10:17,2012-12-18
2012-12-27 13:20:09,Thursday,26,28,B,2,13:20:09,2012-12-27
2013-03-01 18:03:01,Friday,14,40,C,26,18:03:01,2013-03-01
2013-03-19 06:55:01,Tuesday,38,40,C,2,06:55:01,2013-03-19
2012-12-12 11:05:06,Wednesday,0,28,B,28,11:05:06,2012-12-12
2012-12-21 10:30:06,Friday,1,28,B,27,10:30:06,2012-12-21
2012-12-14 08:45:04,Friday,0,28,B,28,08:45:04,2012-12-14
2013-03-06 07:10:01,Wednesday,33,40,C,7,07:10:01,2013-03-06
2013-03-10 17:45:13,Sunday,40,40,C,0,17:45:13,2013-03-10
2012-12-25 19:50:15,Tuesday,28,28,B,0,19:50:15,2012-12-25
2013-03-21 11:15:06,Thursday,2,40,C,38,11:15:06,2013-03-21
2013-03-10 11:50:06,Sunday,40,40,C,0,11:50:06,2013-03-10
2013-03-03 09:30:03,Sunday,38,40,C,2,09:30:03,2013-03-03
2012-12-22 14:35:10,Saturday,28,28,B,0,14:35:10,2012-12-22
2012-12-19 18:45:15,Wednesday,4,28,B,24,18:45:15,2012-12-19
2012-11-08 09:15:32,Thursday,5,100,A,95,09:15:32,2012-11-08
2012-11-10 12:37:56,Saturday,64,100,A,36,12:37:56,2012-11-10
2012-12-20 12:00:06,Thursday,2,28,B,26,12:00:06,2012-12-20
2012-12-24 08:00:03,Monday,28,28,B,0,08:00:03,2012-12-24
2013-03-13 18:05:14,Wednesday,1,40,C,39,18:05:14,2013-03-13
2013-03-11 09:50:04,Monday,0,40,C,40,09:50:04,2013-03-11
2012-12-11 17:51:10,Tuesday,0,28,B,28,17:51:10,2012-12-11
2013-03-13 08:50:03,Wednesday,0,40,C,40,08:50:03,2013-03-13
2012-12-20 16:15:11,Thursday,2,28,B,26,16:15:11,2012-12-20
2013-03-16 10:50:05,Saturday,20,40,C,20,10:50:05,2013-03-16
2012-12-24 17:15:13,Monday,28,28,B,0,17:15:13,2012-12-24
2012-12-28 12:20:08,Friday,28,28,B,0,12:20:08,2012-12-28
2012-12-07 19:52:28,Friday,13,28,B,15,19:52:28,2012-12-07
2013-03-18 09:10:03,Monday,0,40,C,40,09:10:03,2013-03-18
2013-03-14 08:35:55,Thursday,0,40,C,40,08:35:55,2013-03-14
2012-11-10 15:53:05,Saturday,69,100,A,31,15:53:05,2012-11-10
2012-12-17 09:50:05,Monday,0,28,B,28,09:50:05,2012-12-17
2013-03-06 17:40:13,Wednesday,0,40,C,40,17:40:13,2013-03-06
2013-03-03 13:00:08,Sunday,40,40,C,0,13:00:08,2013-03-03
2012-11-06 19:18:48,Tuesday,0,100,A,100,19:18:48,2012-11-06
2013-03-02 11:35:06,Saturday,25,40,C,15,11:35:06,2013-03-02
2012-12-24 10:00:05,Monday,28,28,B,0,10:00:05,2012-12-24
2012-11-10 16:03:06,Saturday,72,100,A,28,16:03:06,2012-11-10
2013-03-18 13:15:08,Monday,0,40,C,40,13:15:08,2013-03-18
2012-12-13 18:20:15,Thursday,1,28,B,27,18:20:15,2012-12-13
2012-12-12 17:05:13,Wednesday,1,28,B,27,17:05:13,2012-12-12
2013-03-06 06:45:00,Wednesday,40,40,C,0,06:45:00,2013-03-06
2012-12-13 17:25:14,Thursday,0,28,B,28,17:25:14,2012-12-13
2013-03-17 16:45:12,Sunday,40,40,C,0,16:45:12,2013-03-17
2012-12-22 14:55:11,Saturday,28,28,B,0,14:55:11,2012-12-22
2012-12-29 10:05:05,Saturday,28,28,B,0,10:05:05,2012-12-29
2012-12-13 12:45:08,Thursday,4,28,B,24,12:45:08,2012-12-13
2012-11-07 14:54:42,Wednesday,19,100,A,81,14:54:42,2012-11-07
2012-12-13 09:20:04,Thursday,0,28,B,28,09:20:04,2012-12-13
2013-03-02 12:10:07,Saturday,31,40,C,9,12:10:07,2013-03-02
2012-12-13 12:15:07,Thursday,2,28,B,26,12:15:07,2012-12-13
2012-12-24 14:40:10,Monday,28,28,B,0,14:40:10,2012-12-24
2012-12-20 14:45:09,Thursday,0,28,B,28,14:45:09,2012-12-20
2013-03-17 10:40:05,Sunday,40,40,C,0,10:40:05,2013-03-17
2013-03-03 14:55:10,Sunday,40,40,C,0,14:55:10,2013-03-03
2013-03-20 14:25:09,Wednesday,0,40,C,40,14:25:09,2013-03-20
2013-03-03 17:05:12,Sunday,40,40,C,0,17:05:12,2013-03-03
2013-03-14 06:55:01,Thursday,38,40,C,2,06:55:01,2013-03-14
2013-03-03 10:00:04,Sunday,40,40,C,0,10:00:04,2013-03-03
2012-12-14 20:30:18,Friday,9,28,B,19,20:30:18,2012-12-14
2012-11-08 08:55:31,Thursday,5,100,A,95,08:55:31,2012-11-08
2013-03-02 14:40:10,Saturday,34,40,C,6,14:40:10,2013-03-02
2012-12-18 15:45:11,Tuesday,0,28,B,28,15:45:11,2012-12-18
2012-12-16 18:00:15,Sunday,1,28,B,27,18:00:15,2012-12-16
2012-11-09 16:37:00,Friday,21,100,A,79,16:37:00,2012-11-09
2013-03-10 10:15:04,Sunday,39,40,C,1,10:15:04,2013-03-10
2013-03-15 08:15:02,Friday,1,40,C,39,08:15:02,2013-03-15
2012-12-20 19:25:14,Thursday,0,28,B,28,19:25:14,2012-12-20
2012-12-20 20:05:15,Thursday,2,28,B,26,20:05:15,2012-12-20
2012-12-08 19:10:15,Saturday,28,28,B,0,19:10:15,2012-12-08
2012-12-24 12:50:08,Monday,28,28,B,0,12:50:08,2012-12-24
2012-12-25 20:50:16,Tuesday,28,28,B,0,20:50:16,2012-12-25
2013-03-12 12:45:07,Tuesday,2,40,C,38,12:45:07,2013-03-12
2012-11-07 15:34:44,Wednesday,20,100,A,80,15:34:44,2012-11-07
2013-03-10 06:15:00,Sunday,40,40,C,0,06:15:00,2013-03-10
2012-11-20 09:09:39,Tuesday,6,100,A,94,09:09:39,2012-11-20
2012-12-14 11:20:07,Friday,1,28,B,27,11:20:07,2012-12-14
2012-11-10 10:47:50,Saturday,12,100,A,88,10:47:50,2012-11-10
2013-03-18 14:50:10,Monday,0,40,C,40,14:50:10,2013-03-18
2013-03-05 14:25:09,Tuesday,0,40,C,40,14:25:09,2013-03-05
